Train_id,Train_name,Train_no,Source,Destitnation,Date,Distance(Km),Sc_arr__time,Act_arr_time,Dealy_min,Season,Run_frequency,Total_Delay_Minutes
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-31,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,92.33684756305863
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-24,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,12.707331537600428
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,88.31441663184405
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-09,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,8.400826440246073
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-04,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,17.66390827011518
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-25,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,6.817449222293429
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-31,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,23.485368536576495
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,91.16721710997693
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-10,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-23,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,51.64363780251125
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-08,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,90.68305484424309
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-03,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,0.0
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-03,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,7.192013472920486
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-09,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,7.093337589805085
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-09,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,34.62860261660855
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,16.753889795806536
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-26,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,136.3912979654016
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-29,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,46.795159180618136
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-09,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,7.76050061994626
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-28,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,99.09097168718378
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-05,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,66.78420512039897
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-10,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,6.9555261055120035
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-25,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,118.07567615506656
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-30,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,11.154674578486876
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-24,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,12.082329270228868
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-24,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-02,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,45.85815410820555
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-10,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,67.01950115565963
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-10,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,24.381596883984248
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-02,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,42.28942163065722
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-30,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,98.7542325025967
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-06,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,69.80590123050769
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-10,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,23.80859637561798
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-09,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,18.310526141241517
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-25,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,34.963054475399574
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,2.248324504747048
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-23,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,115.16432403487629
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-06,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,64.76779963075013
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-27,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,51.24498798975691
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-07,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,75.62906477779617
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-09,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,63.6177295570236
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-28,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,38.53824593581204
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-04,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,99.06260832808724
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-03,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,31.91218541014276
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-23,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,17.33407311772531
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-01,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,17.01159242413703
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-10,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,11.708016029068972
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-23,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,87.08278541186945
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-30,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,9.061668260087727
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-08,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,40.829476529360214
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-03,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,62.93410996975986
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-08,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,40.67272414945235
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-07,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,16.416806963050746
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,14.106948749110307
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-26,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,0.0
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-27,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,111.49365834880037
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-05,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,54.76468086919481
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-26,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,42.64516758183288
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,69.57872251509431
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-29,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,60.29061524601157
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-31,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,41.7704071567345
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-09,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,82.89675605858207
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-23,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-24,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,42.135886085347636
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-25,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-07,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,44.00591433476779
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-06,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,87.85098058110198
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-10,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,6.848229146442597
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-30,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,48.33205268050597
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-24,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,97.60098424258564
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-25,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,63.16780797531018
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-01,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,14.827909061512685
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-01,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,34.616807347912356
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-10,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,10.406333202661102
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,33.4019473662231
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-05,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,131.68139961057727
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-01,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,41.78608337233807
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-05,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,40.87445350988038
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-03,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,79.69261022511988
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-25,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,72.7403111497603
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-10,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,33.18757098985541
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-10,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,76.56248320389392
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-22,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,18.24895736167175
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-08,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,26.136828879744854
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-06,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-07,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,40.50959694859959
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-02,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,88.31484242454731
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-22,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,1.5463115804934127
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-29,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,43.90609365859467
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-06,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,65.77827230434522
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-07,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,68.9001071056376
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-25,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,41.29659946874767
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,7.914683820606167
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-27,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,21.40740007727771
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-29,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,11.423192966340167
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-04,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,105.5250061611728
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-06,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,55.22353796094133
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-01,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,31.980749893039302
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-24,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,80.22094757792868
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-02,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,83.72299333246306
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-10,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,0.0
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-04,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,106.70057423599388
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-28,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,11.828096176262031
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-25,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,31.79247335515093
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-08,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,33.67383548040251
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-03,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,41.60754465595412
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-23,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,105.57822264203334
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-22,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,36.08486122337652
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-10,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,12.953843031288756
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-24,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,65.23843160579152
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-04,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,25.97621667520834
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-10,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,17.78521063044667
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-23,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-09,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,38.9316105655045
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-08,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,18.869335303636046
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-09,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,103.4435840698267
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-08,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,67.4801989913146
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-25,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,26.140062379689134
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-30,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,91.60696348667294
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-09,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,59.80762793505632
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-10,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,42.680187380346354
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-02,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.6249121289059
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-28,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-29,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,47.034896125158106
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-07,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,21.54848156312259
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-31,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,30.04472830279837
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,96.24974329744924
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-01,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,10.848303308059897
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-07,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,43.06845902017635
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-30,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,62.56574458339753
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-05,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,45.94753387067493
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-29,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,34.442165717662135
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,22.38077996557879
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-28,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,15.357428313969164
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-08,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,17.766637343945906
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-26,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,118.41742142206118
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-06,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,61.51203367835345
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-26,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,47.971807363386176
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-07,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,80.97970073499886
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-02,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,75.87053321788099
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-07,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,0.0
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-05,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,99.10770137700901
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-31,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-02,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,21.407829925946494
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-06,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,20.352748175580622
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-28,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,42.35407571037363
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-09,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,109.8938270033064
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-10,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,30.252052160251786
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-04,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,47.137742984761005
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-28,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,70.51247270998651
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-07,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,42.87717991318203
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-08,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,40.82032136088008
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-07,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-10,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,14.3169797702436
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-03,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,25.943748566567944
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-22,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,119.67791302085986
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-02,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,84.56209399887
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-04,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,56.49696552443705
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-03,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,56.115437686381725
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-02,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,94.90598313075488
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-31,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,0.0
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-08,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,105.57352010397128
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-05,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,9.197598226360926
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-26,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,56.01128974519891
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-09,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-02,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,14.202153474223206
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-27,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,84.02067954747966
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-26,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-09,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,36.97926226867079
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-09,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,82.12823619540276
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-03,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,41.64860512400842
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-27,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,57.33483168603462
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,16.580235934911236
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-25,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,41.29182258736053
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-27,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,21.47928113763139
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-29,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,107.44605395506484
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-29,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,61.63037063108156
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-06,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,27.62909047035261
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-05,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,54.37204001689743
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-01,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,83.32095674303582
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-28,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,22.68177475864688
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-27,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,86.22057829645787
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-01,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,19.91938239748341
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-10,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,0.0
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-28,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,14.624813321775756
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-26,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,44.421889874741275
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,89.16487661599851
